Unique_ID,Year,Make,Model,Price,ConsumerRating,SellerRating,MinMPG,MaxMPG,Mileage,Sales
7240,2018,Mercedes-Benz,GLC 300 Base 4MATIC,34723,4.7,4.9,21,28,31249,39
7241,2019,BMW,X3 xDrive30i,35595,4.7,5,22,29,20045,26
7242,2021,Chrysler,300 S,35998,5,4.5,19,30,48286,13
7243,2020,Jeep,Wrangler Unlimited Rubicon,57841,4.8,4.4,17,23,36165,29
7244,2016,BMW,428 i SULEV,31970,4.7,4.7,23,34,11742,34
7245,2019,INFINITI,QX60 Luxe,38500,4.6,4.7,20,27,44332,29
7246,2021,Volkswagen,Tiguan 2.0T SE,28994,4.7,3,23,29,47060,14
7247,2010,Lexus,RX 350 Base,16560,4.7,4.7,18,25,85985,36
7248,2019,Cadillac,XT4 Premium Luxury,36569,4.2,4.9,24,30,39289,27
7249,2019,Cadillac,CTS 2.0L Turbo Luxury,33252,4.9,4.8,22,30,34447,21
7250,2019,Lincoln,Navigator Reserve,64450,4.8,5,16,21,22154,11
7251,2019,Toyota,Corolla LE,19002,4.8,4.5,28,36,15108,26
7252,2020,Audi,Q7 55 Premium Plus,51558,5,4.7,17,21,70985,17
7253,2017,Mercedes-Benz,C-Class C 300 4MATIC,25877,4.7,4,23,29,30812,23
7254,2019,Mercedes-Benz,GLA 250 Base 4MATIC,35495,4.6,4.5,23,31,37447,29
7255,2017,Audi,Q7 3.0T Prestige,41998,4.7,3,19,25,10746,40
7256,2018,INFINITI,QX60 Base,33752,4.8,4.3,19,26,52613,11
7257,2020,BMW,X7 xDrive40i,65244,4.9,4.8,20,25,32066,33
7258,2019,Mercedes-Benz,C-Class C 300 4MATIC,56900,4.8,4.8,21,29,21967,33
7259,2019,Nissan,Rogue SL,31500,4.7,4.4,25,32,35630,28
7260,2018,Audi,Q5 2.0T Tech Premium,35998,4.7,4.5,23,27,10748,29
7261,2019,Honda,CR-V EX,29495,4.8,3.9,27,33,44340,18
7262,2018,Audi,Q7 2.0T Premium,33999,4.7,4.5,19,25,13682,32
7263,2018,Porsche,Panamera Sport Turismo Turbo,122888,4.7,4.8,18,23,44264,24
7264,2017,Land,Rover Range Rover Sport 3.0L Supercharged HSE,44900,4.8,3.6,17,23,29759,28
7265,2019,Land,Rover Discovery Sport HSE,39599,4.7,4.9,21,25,19405,13
7266,2019,Nissan,Rogue S,24194,4.7,4.6,25,32,41661,27
7267,2020,Acura,TLX FWD,29995,4.9,4.6,23,33,18421,10
7268,2020,BMW,X5 xDrive40i,58222,4.7,4.6,20,26,51939,37
7269,2019,BMW,530 i xDrive,35950,4.8,3.7,23,33,19835,29
7270,2020,Toyota,Corolla LE,23500,4.7,4.5,30,38,27352,22
7271,2019,Volvo,XC90 T6 R-Design,48795,4.7,4.2,19,26,16979,35
7272,2018,Audi,R8 5.2 quattro Plus,178895,4.9,4.9,14,22,14001,21
7273,2019,Volvo,XC90 T6 Inscription,50000,4.7,4.8,19,26,12905,20
7274,2019,Honda,CR-V EX-L,32494,4.8,4.7,27,33,45793,34
7275,2017,Volkswagen,Tiguan 2.0T Sport,20995,4.8,4.7,20,24,59619,22
7276,2019,INFINITI,QX50 ESSENTIAL,32288,4.7,4.7,24,30,68109,27
7277,2018,BMW,330 i xDrive,33457,4.8,4.3,23,33,18773,17
7278,2017,BMW,530 i xDrive,32700,4.7,4.8,23,33,54172,35
7279,2019,Kia,Sorento EX,31000,4.7,4.5,19,24,32428,18
7280,2019,Lincoln,MKC Standard,30900,4.7,4.8,19,25,149813,21
7281,2019,Mercedes-Benz,GLA 250 Base,29999,4.6,4.9,24,33,19138,25
7282,2019,Mercedes-Benz,S-Class S 560,75791,4.6,4.6,17,27,38174,33
7283,2012,Land,Rover Range Rover Supercharged,25995,4.4,4.5,12,18,34898,36
7284,2020,Ford,Explorer XLT,33016,4.5,4.6,21,28,37779,22
7285,2019,Mercedes-Benz,GLA 250 Base,31679,4.6,3.2,24,33,84468,32
7286,2019,Mazda,Mazda3 FWD w/Preferred Package,23993,4.8,4.6,26,35,22014,10
7287,2019,Toyota,RAV4 LE,25999,4.6,4.6,26,35,83000,17
7288,2020,RAM,1500 Laramie,48675,4.8,4.8,19,24,23956,29
7289,2019,Jeep,Grand Cherokee Altitude,36989,4.8,4.5,18,25,35805,26
7290,2020,BMW,X7 xDrive40i,68749,4.9,3,20,25,41647,11
7291,2021,GMC,Sierra 1500 Elevation,55997,4.2,4.5,18,21,16815,28
7292,2019,Ford,Fiesta SE,17995,4.6,4.2,27,35,76543,32
7293,2019,Audi,A6 55 Premium Plus,41139,4.6,4.7,24,32,29753,21
7294,2017,BMW,X3 xDrive28i,32199,4.8,4,21,28,18194,35
7295,2021,Kia,Sorento LX,35469,4.8,4.5,24,29,68155,15
7296,2020,Toyota,4Runner SR5,45974,4.8,3.5,16,19,28170,24
7297,2019,INFINITI,QX60 Luxe,38998,4.6,3.7,20,27,21275,39
7298,2020,BMW,X5 sDrive40i,54238,4.7,4.9,21,26,27117,35
7299,2020,Chevrolet,Equinox Premier w/1LZ,27994,4.7,4.8,26,31,37379,16
7300,2020,Nissan,Rogue SL,27374,4.8,4.6,26,33,17387,18
7301,2021,Toyota,4Runner Nightshade,52888,4.9,4.9,16,19,18966,31
7302,2020,Chevrolet,Malibu LT,23529,4.8,4.3,29,36,100937,21
7303,2019,Lexus,RX 350 Base,42691,4.8,4.6,19,26,18197,14
7304,2020,Chevrolet,Tahoe LT,40224,4.4,4.6,15,21,64273,36
7305,2018,GMC,Yukon Denali,44950,4.9,4.6,14,23,21864,22
7306,2021,Mercedes-Benz,C-Class C 300,42770,5,4.8,23,35,59895,35
7307,2019,Audi,Q7 55 Prestige,52991,4.7,3.9,19,25,57960,21
7308,2020,Acura,MDX 3.5L w/Technology Package,43900,4.9,4.2,20,27,87416,21
7309,2018,Dodge,Durango GT,39322,4.8,3.8,18,25,14854,35
7310,2020,Toyota,Camry XSE,34989,4.8,4.4,27,38,13000,27
7311,2019,Honda,Civic LX,24000,4.9,4.4,30,38,45297,30
7312,2019,Jeep,Grand Cherokee Limited,35998,4.8,4.6,18,25,53672,39
7313,2020,BMW,330 i xDrive,42450,4.6,4.7,25,34,58951,20
7314,2019,Honda,Pilot EX-L,40990,4.8,4.9,18,26,14745,31
7315,2020,Lincoln,Nautilus Reserve,51444,4.8,4.8,20,25,11905,10
7316,2019,Chrysler,Pacifica Touring-L,28370,4.7,4.6,19,28,36033,34
7317,2020,Lincoln,Aviator Reserve AWD,56962,4,4.8,17,24,36563,21
7318,2019,Mercedes-Benz,C-Class C 300 4MATIC,33977,4.8,4.7,22,33,48624,22
7319,2018,BMW,340 i xDrive,41532,4.9,4.5,21,31,13970,15
7320,2021,Subaru,Crosstrek Limited,34799,4.8,4.8,27,34,23461,32
7321,2017,Toyota,Highlander XLE,29690,4.8,4.3,20,26,23527,24
7322,2019,BMW,540 i xDrive,50000,4.9,4.4,21,29,17916,35
7323,2017,Lincoln,MKZ Premiere,27991,4.8,4.8,20,28,36084,32
7324,2019,Jeep,Cherokee Limited,24500,4.6,4.1,19,27,82306,10
7325,2018,BMW,X1 xDrive28i,30490,4.8,4.2,22,31,49821,39
7326,2016,Mazda,CX-5 Grand Touring,21998,4.7,3.2,24,30,77090,32
7327,2017,Buick,Enclave Premium,33980,4.8,4.8,15,22,51198,17
7328,2020,Chevrolet,Traverse LS,36058,4.9,4.8,18,27,50919,12
7329,2019,Chevrolet,Cruze LT,20900,4.8,4.8,28,38,22972,15
7330,2019,Mercedes-Benz,CLA 250 Base,34999,4.1,4.1,24,37,21941,23
7331,2021,Volkswagen,Atlas 2.0T SE,38850,4.8,4.6,21,24,15244,39
7332,2020,Kia,Sorento LX,24900,4.7,4.8,19,26,23960,38
7333,2019,Kia,Sorento LX,26998,4.7,2.5,21,26,51749,34
7334,2019,Honda,Accord EX-L,29967,4.7,4.8,30,38,17899,12
7335,2010,Ford,Escape Limited,7990,4.3,4.5,20,26,87988,19
7336,2019,Honda,CR-V EX-L,30688,4.8,4.5,27,33,21966,20
7337,2014,BMW,X3 xDrive28i,17990,4.7,4.7,21,28,52629,13
7338,2018,INFINITI,QX60 Base,27995,4.8,4,19,26,24050,21
7339,2019,Lexus,RC 350 350,48641,4.9,4.9,20,28,24297,21
7340,2021,GMC,Acadia SLE,38900,4.9,4.9,19,26,87866,40
7341,2021,Toyota,RAV4 XLE,30900,4.8,4.4,28,35,32646,20
7342,2016,Chevrolet,Tahoe LT,38980,4.6,4.8,16,23,47140,30
7343,2020,Cadillac,XT4 Premium Luxury,32998,4.7,3,24,30,36725,15
7344,2021,Mercedes-Benz,C-Class C 300,39777,5,4.6,23,35,15177,21
7345,2021,Ford,Bronco Sport Big Bend,37919,4.8,4.9,25,28,30842,14
7346,2022,Tesla,Model 3 Long Range,66237,4.8,4.6,0,0,25257,20
7347,2019,Ford,Expedition Max Limited,42821,4.9,4.4,17,23,30336,19
7348,2018,Mercedes-Benz,GLA 250 Base 4MATIC,31800,4.5,4.7,23,31,20850,40
7349,2019,Jeep,Cherokee Limited,29300,4.6,4.1,19,27,137948,39
7350,2021,BMW,540 i xDrive,63500,4.9,4.5,23,31,61113,22
7351,2019,Mercedes-Benz,C-Class C 300 4MATIC,36400,4.8,4.6,22,33,36021,19
7352,2019,Subaru,Ascent Limited 8-Passenger,31899,4.5,4.3,20,26,81864,31
7353,2021,Honda,Accord Touring 2.0T,39000,5,4.7,22,32,26069,23
7354,2021,Toyota,RAV4 XLE,34995,4.8,4.7,27,33,12284,20
7355,2020,Hyundai,Palisade Limited,50998,4.7,2.2,19,24,14921,37
7356,2020,Acura,MDX 3.5L w/Advance Package,50505,4.9,4.6,19,26,36912,17
7357,2018,Mercedes-Benz,GLC 300 Base 4MATIC,31945,4.7,4.5,21,28,63505,10
7358,2019,Honda,CR-V EX-L,27700,4.8,4.6,28,34,20094,32
7359,2019,Jeep,Cherokee Latitude Plus,27990,4.6,3.2,21,29,149877,18
7360,2020,Tesla,Model Y Long Range,62995,3.7,1.6,127,114,19211,26
7361,2020,Acura,TLX V6 w/Technology Package,35998,4.9,2.4,20,31,28994,21
7362,2019,INFINITI,Q50 3.0t LUXE,29700,4.7,3.7,20,29,53707,20
7363,2021,Porsche,Macan Base,59289,4.9,5,19,23,51226,29
7364,2019,Honda,Passport EX-L,35999,4.7,4.9,19,24,49872,35
7365,2016,Toyota,Camry,23496,4.7,4.8,25,35,30194,18
7366,2017,Ford,F-150 XL,21995,4.8,4.3,17,23,24224,40
7367,2019,Honda,Pilot EX-L,33063,4.8,4.9,18,26,84186,30
7368,2018,Toyota,RAV4 XLE,32992,4.8,4.8,22,28,48497,19
7369,2017,Chevrolet,Corvette Grand Sport,59999,4.8,4.8,16,25,25165,13
7370,2020,Volvo,XC90 T5 Momentum 7 Passenger,41400,4.7,4.7,20,27,29647,32
7371,2019,Mercedes-Benz,C-Class C 300 4MATIC,34367,4.8,4.9,22,33,10093,25
7372,2021,Hyundai,Palisade Calligraphy,53888,4.9,4.8,19,24,88338,16
7373,2019,Audi,Q5 2.0T Premium Plus,36200,4.7,4.6,22,27,82878,11
7374,2010,Ford,Mustang Premium,14995,4.7,4.3,18,26,19734,24
7375,2019,Mercedes-Benz,S-Class S 560,63990,4.6,4.3,17,27,45094,29
7376,2019,Porsche,Macan S,59721,4.9,4.8,18,23,51598,18
7377,2019,Porsche,Cayenne Base,72000,4.7,4.7,19,23,12434,24
7378,2020,Tesla,Model Y Long Range,69500,3.7,4.7,127,114,39891,27
7379,2020,Nissan,Pathfinder SL,31980,4.9,3.6,20,27,51638,23
7380,2018,Ford,Expedition Max Limited,43442,4.9,4.8,16,21,12117,22
7381,2017,GMC,Yukon Denali,45738,4.7,4.3,15,21,45157,38
7382,2016,BMW,535 i,31998,4.7,4.6,20,31,39377,11
7383,2018,Jeep,Grand Cherokee Limited,31474,4.8,3.7,18,25,82226,19
7384,2021,Mercedes-Benz,GLA 250 Base 4MATIC,38487,4.9,4,24,33,38272,11
7385,2021,Porsche,Taycan Base,255000,5,4.3,76,84,46749,35
7386,2014,Mercedes-Benz,E-Class E 350,21348,4.8,4.5,21,30,2194,29
7387,2015,Jeep,Grand Cherokee SRT,51998,4.8,3.4,13,19,34541,30
7388,2018,Cadillac,XT5 Luxury,34990,4.8,4.7,18,25,15363,39
7389,2015,Volvo,S60 T5 Premier,21918,4.7,4.3,20,29,11327,26
7390,2020,Kia,Sportage LX,23999,4.8,4,22,26,20554,29
7391,2019,Subaru,Ascent Limited 8-Passenger,30000,4.5,4.9,20,26,14641,27
7392,2022,Toyota,Corolla LE,28086,5,4.3,30,38,47065,10
7393,2020,Mercedes-Benz,GLC 300 Base,43451,4.8,4.7,22,29,16699,39
7394,2020,Toyota,4Runner TRD Pro,57487,4.8,4.6,16,19,166810,32
7395,2019,Land,Rover Range Rover Velar P250 S,45979,3.5,4.8,21,27,21277,37
7396,2018,Toyota,4Runner Limited,40991,4.8,4.2,17,21,26750,26
7397,2012,Acura,TSX 2.4,17799,4.7,3.5,22,30,33851,29
7398,2021,Kia,Forte LXS,21881,4.8,4.6,29,40,64895,13
7399,2020,Mercedes-Benz,GLC 300 Base 4MATIC,46998,4.8,3.6,21,28,17745,17
7400,2015,Cadillac,SRX Luxury Collection,17672,4.8,4.4,17,24,21722,38
7401,2015,Ford,F-150 Platinum,37630,4.7,4.6,15,21,48777,31
7402,2021,Mercedes-Benz,GLE 350 Base 4MATIC,57895,4.8,4.7,19,26,22816,37
7403,2021,BMW,X3 sDrive30i,45041,4.7,4.5,25,29,4152,20
7404,2019,Ford,Escape Titanium,29000,4.7,4.9,21,27,26882,40
7405,2012,Nissan,Murano SL,15753,4.7,4.7,18,24,10813,26
7406,2021,Nissan,Rogue SL,36299,4.7,3.2,26,34,20733,35
7407,2019,Mercedes-Benz,C-Class C 300 4MATIC,34333,4.8,4.8,22,33,24440,20
7408,2020,GMC,Sierra 1500 Denali,60120,4.8,4.8,16,22,23049,15
7409,2019,Lincoln,Navigator Select,60962,4.8,4.8,16,21,48102,20
7410,2020,INFINITI,QX60 Luxe,37750,4.8,4.8,19,26,36248,33
7411,2020,Mercedes-Benz,GLE 350 Base 4MATIC,57500,4.3,4.6,19,26,40491,40
7412,2020,Mercedes-Benz,GLC 300 Base 4MATIC,44977,4.8,4.6,21,28,15817,23
7413,2019,INFINITI,QX60 Luxe,33994,4.6,4.6,19,26,14122,36
7414,2020,Mercedes-Benz,GLC 300 Base 4MATIC,43998,4.8,4.1,21,28,48734,20
7415,2017,Nissan,Rogue SV,21644,4.7,3.2,26,33,25527,12
7416,2019,Lexus,NX 300 Base,40995,4.7,4.8,22,28,40544,33
7417,2018,Cadillac,XT5 Luxury,34260,4.8,4.1,19,26,1564,10
7418,2014,BMW,X3 xDrive28i,16698,4.7,4.8,21,28,16277,30
7419,2018,Lexus,GX 460 Base,45923,4.6,4.8,15,18,40061,32
7420,2018,Lexus,GX 460 Base,43998,4.6,4.8,15,18,26786,13
7421,2019,Jeep,Grand Cherokee Limited,38555,4.8,4.9,18,25,44657,28
7422,2021,Hyundai,Sonata SE,25599,4.8,5,28,38,10543,30
7423,2016,Mazda,CX-5 Grand Touring,21715,4.7,4.7,26,33,24662,21
7424,2019,BMW,440 Gran Coupe i xDrive,41990,4.8,4.8,21,31,47155,15
7425,2018,Lexus,RX 350,43000,4.8,4.8,19,26,92777,12
7426,2020,BMW,X7 xDrive40i,69329,4.9,4.9,20,25,32258,26
7427,2021,RAM,1500 Laramie,53225,4.8,4.8,19,24,49246,14
7428,2017,BMW,X6 sDrive35i,40997,4.8,4.6,18,25,32274,31
7429,2020,RAM,1500 Laramie,47190,4.8,4.7,19,24,17029,19
7430,2019,Volkswagen,Atlas 3.6L SE w/Technology,37858,4.5,4.7,17,23,29584,19
7431,2018,BMW,X2 sDrive28i,28989,4.7,4.9,23,32,19905,15
7432,2017,Hyundai,Elantra SE,12995,4.7,4.2,29,38,47806,19
7433,2015,MINI,Hardtop Cooper,18213,4.8,4.7,29,40,18056,39
7434,2019,Ford,Mustang GT Premium,46853,4.7,4.8,15,24,98301,25
7435,2019,Subaru,Outback 2.5i,29991,4.7,4.6,25,32,61690,31
7436,2020,RAM,1500 Laramie,38000,4.8,4.9,20,25,23696,25
7437,2019,Jeep,Cherokee Limited,27728,4.6,4.7,22,31,22146,18
7438,2020,Nissan,Rogue Sport S,22987,4.7,4.8,25,32,52031,21
7439,2020,Toyota,RAV4 XLE,33998,4.7,5,28,35,41920,22
7440,2021,GMC,Sierra 1500 Denali,62499,4.2,4.7,16,22,101672,27
7441,2018,Ford,F-150 Lariat,45500,4.8,4.7,19,24,48364,24
7442,2019,Tesla,Model 3 Long Range,57200,4.9,4.8,120,112,48587,37
7443,2021,Ford,Ranger XLT,38919,4.8,4.7,20,24,45515,33
7444,2018,BMW,X5 xDrive35i,39997,4.8,4.6,18,24,60652,28
7445,2020,BMW,M340 i xDrive,53990,4.9,4.6,22,30,36735,13
7446,2019,Buick,Encore Preferred,21977,4.7,4.5,25,30,55333,37
7447,2015,Jeep,Grand Cherokee Limited,25950,4.8,4.9,17,24,19112,28
7448,2019,Subaru,Forester Touring,29799,4.7,4.8,26,33,55096,40
7449,2019,Honda,CR-V LX,27715,4.8,4.8,25,31,38183,17
7450,2019,Lexus,RX 350 Base,38995,4.8,4.7,20,28,48122,20
7451,2017,Toyota,RAV4 XLE,23996,4.8,4.7,23,30,63956,31
7452,2020,Nissan,Maxima 3.5 SR,36952,5,4.6,20,30,19821,37
7453,2020,Toyota,Camry SE,28917,4.8,3.4,28,39,44606,33
7454,2019,Audi,A5 2.0T Premium,37900,4.8,4.7,23,34,23451,34
7455,2019,Buick,Enclave Essence,32000,4.6,4.7,18,26,84209,35
7456,2019,GMC,Acadia SLE-2,35900,4.8,4.8,17,25,83541,27
7457,2021,Subaru,Outback Limited,36995,4.8,4.3,26,33,17515,32
7458,2019,Jeep,Cherokee Trailhawk,30993,4.6,4.6,18,24,16653,39
7459,2019,BMW,X5 xDrive40i,54592,4.7,4.5,20,26,87568,33
7460,2018,Mazda,CX-5 Grand Touring,30000,4.8,4.7,24,30,39552,34
7461,2020,Lamborghini,Urus Base,274435,4.7,4.9,12,17,71455,39
7462,2019,Acura,MDX 3.5L,42995,4.6,4.8,19,26,24071,30
7463,2019,BMW,X1 xDrive28i,32499,4.7,4.7,22,31,40248,23
7464,2021,Dodge,Durango R/T,44950,4.8,3.7,14,22,52331,30
7465,2019,Jeep,Cherokee Limited,31560,4.6,4.8,19,27,26351,31
7466,2019,BMW,530 i xDrive,43298,4.8,4.6,23,33,17978,38
7467,2019,Mercedes-Benz,C-Class C 300 4MATIC,41989,4.8,4.6,22,33,49503,34
7468,2018,Porsche,Macan,45998,4.8,5,20,25,42775,19
7469,2018,Audi,Q3 2.0T Premium,23852,4.8,4.7,20,28,64822,17
7470,2014,Mercedes-Benz,E-Class E 350,17995,4.8,5,21,30,46335,11
7471,2016,BMW,X1 xDrive 28i,24450,4.6,3.5,22,32,24181,17
7472,2020,Mercedes-Benz,CLA 250 Base,36999,5,4.6,25,35,44982,29
7473,2017,Honda,Ridgeline Black Edition,34955,4.7,4.7,18,25,9843,26
7474,2019,Mercedes-Benz,C-Class C 300,34499,4.8,4.9,23,34,15600,34
7475,2020,BMW,430 i xDrive,47991,4.9,4.5,21,31,22120,21
7476,2021,Lexus,GX 460 Base,61037,4.6,4.7,15,19,40007,14
7477,2020,Ford,Fusion SE,24200,4.8,4.8,20,29,49408,35
7478,2021,Toyota,Corolla LE,26776,4.8,4.2,30,38,26678,29
7479,2021,Toyota,Corolla SE,27491,4.8,4.6,31,40,15217,27
7480,2014,Honda,Accord Sport,19998,4.7,3.7,26,34,29580,36
7481,2014,Volkswagen,Passat 2.0L TDI DSG SEL Premium,19999,4.6,4.3,30,40,23674,37
7482,2019,Lincoln,MKC Reserve,34288,4.7,4.5,20,27,16154,10
7483,2018,Ford,Flex Limited,27771,4.7,4.7,16,23,12641,11
7484,2021,Toyota,Corolla LE,27197,4.8,4.3,30,38,64215,23
7485,2019,Honda,CR-V LX,25000,4.8,4.7,26,32,17367,40
7486,2019,Audi,Q5 2.0T Premium,35480,4.7,4.3,22,27,40920,23
7487,2011,Lexus,RX 350 Base,23380,4.7,4.6,18,25,40823,37
7488,2019,Ford,Explorer Limited,29592,4.8,4.4,19,27,29810,12
7489,2007,Toyota,Camry LE,9950,4.2,4.1,22,31,32228,10
7490,2020,Jeep,Compass Trailhawk,29540,4.8,4.2,22,30,31137,25
7491,2020,Acura,ILX,30998,4.5,3,24,34,14148,14
7492,2018,BMW,X2 xDrive28i,34922,4.7,4.8,21,31,24782,23
7493,2018,Hyundai,Santa Fe SE,22706,4.7,4.7,18,25,11630,35
7494,2019,Cadillac,Escalade ESV Luxury,58869,5,3.9,14,21,31595,19
7495,2015,Acura,MDX 3.5L Technology Package,23084,4.7,4.6,20,28,39574,10
7496,2020,Land,Rover Range Rover Velar S,62101,4.3,2.8,18,24,47519,35
7497,2020,Jeep,Grand Cherokee Altitude,40985,4.8,4.7,18,25,85780,36
7498,2017,BMW,X5 xDrive35i,34771,4.7,4.8,18,24,31378,16
7499,2016,BMW,535 i xDrive,23572,4.7,4.7,20,29,20714,29
7500,2017,Subaru,Outback 2.5i Limited,27995,4.8,4.7,25,32,41555,10
7501,2019,Honda,Civic EX-L,28995,4.9,4.8,32,42,22347,15
7502,2019,RAM,1500 Laramie,44495,4.7,4.3,19,24,13793,33
7503,2014,Mercedes-Benz,M-Class ML 350 4MATIC,22792,4.7,3.6,17,22,91684,24
7504,2019,INFINITI,QX60 Luxe,34500,4.6,4,20,27,19596,38
7505,2018,Lexus,ES 350 Base,33995,4.9,4.8,21,30,10818,20
7506,2020,Volvo,S90 T6 R-Design,45109,5,4.3,21,31,40578,25
7507,2019,INFINITI,QX60 Luxe,33954,4.6,4.3,19,26,29454,33
7508,2019,RAM,1500 Laramie,47485,4.7,4.1,19,24,13629,30
7509,2013,Toyota,RAV4 XLE,13850,4.5,4.6,22,29,51292,34
7510,2016,Hyundai,Genesis 3.8,29998,4.8,2.4,16,25,44315,16
7511,2021,Toyota,Camry SE,28689,4.8,4.9,28,39,22518,33
7512,2019,Honda,CR-V EX,30556,4.8,4.7,27,33,84054,24
7513,2018,Honda,Pilot Touring,32015,4.6,4.7,19,26,17032,29
7514,2016,Honda,Accord EX,19678,4.7,4.4,27,37,13348,24
7515,2017,Volkswagen,Tiguan 2.0T,20998,4.8,2.6,20,24,56845,30
7516,2021,Dodge,Challenger R/T,34946,4.9,4,15,23,13158,18
7517,2017,Toyota,4Runner Limited,40824,4.8,4.5,17,20,27051,32
7518,2017,BMW,X1 xDrive 28i,29996,4.7,4.6,22,31,66295,33
7519,2021,Tesla,Model 3 Standard Range Plus,59900,3,4.1,150,133,18765,18
7520,2017,Jeep,Grand Cherokee Overland,27991,4.8,3.4,18,25,35028,22
7521,2021,BMW,X5 xDrive40i,67988,4.8,4.7,21,25,11619,12
7522,2020,Ford,Edge Titanium,35495,4.9,4.3,21,28,15480,12
7523,2019,Honda,CR-V EX,29718,4.8,4.3,27,33,84487,31
7524,2018,Ford,Explorer XLT,25000,4.8,4.4,16,22,29125,27
7525,2016,Toyota,Highlander XLE,25755,4.8,4,18,24,40502,15
7526,2016,Chevrolet,Equinox LT,18981,4.7,4.5,22,32,21884,16
7527,2017,Audi,Q7 3.0T Prestige,38990,4.7,4.6,19,25,14059,24
7528,2020,Kia,Sportage LX,25989,4.8,4.6,22,26,146137,29
7529,2021,GMC,Sierra 1500 SLT,59823,4.2,4.3,14,20,81867,32
7530,2021,BMW,330 i,41595,4.9,4.7,26,36,65307,26
7531,2019,Honda,CR-V EX-L,28973,4.8,4.6,27,33,29639,10
7532,2022,Tesla,Model 3 Long Range,63996,4.8,4.6,0,0,17561,20
7533,2018,Jeep,Grand Cherokee High Altitude,39200,4.8,4.7,19,26,83993,22
7534,2021,Mazda,CX-5 Grand Touring,25988,4.8,4.5,25,31,14276,12
7535,2017,Toyota,RAV4 XLE,24995,4.8,4.2,22,29,11196,13
7536,2021,BMW,X5 xDrive40i,71999,4.8,4.6,21,25,16301,22
7537,2018,Audi,Q5 2.0T Tech Premium,37998,4.7,4.7,23,27,58508,22
7538,2016,BMW,228 i xDrive,24871,4.6,4.7,23,35,47130,40
7539,2016,Kia,Sorento LX,19993,4.7,4.6,21,26,69421,19
7540,2016,Land,Rover LR4 Base,37995,4.5,4.2,15,19,30885,37
7541,2019,Kia,Sorento EX V6,30500,4.7,4.6,19,24,18913,15
7542,2016,Porsche,Cayenne S,41990,4.8,4.8,17,24,20168,28
7543,2021,Nissan,Rogue SV,30200,4.7,4.6,26,34,64166,35
7544,2020,Honda,Civic LX,26998,4.9,2.8,30,38,10217,23
7545,2018,Jaguar,F-PACE 25t R-Sport,45490,4.6,4.6,22,27,11056,10
7546,2019,Lexus,ES 350 F Sport,40498,4.6,4.6,22,31,22132,32
7547,2013,Chevrolet,Impala LS,8495,4.3,4.3,18,30,18579,24
7548,2016,Nissan,Altima 2.5 S,9499,4.7,3.7,27,39,47195,24
7549,2019,Subaru,Crosstrek 2.0i Premium,27991,4.7,4.8,27,33,55072,29
7550,2019,GMC,Acadia SLT-1,35200,4.8,4.6,17,25,89004,28
7551,2019,Mercedes-Benz,GLA 250 Base 4MATIC,35764,4.6,4.5,23,31,16978,29
7552,2019,Mercedes-Benz,CLA 250 Base 4MATIC,32826,4.1,4.8,24,32,21525,39
7553,2019,Cadillac,CTS 2.0L Turbo Luxury,34480,4.9,4.7,21,29,10377,17
7554,2016,Audi,A6 2.0T Premium Plus,22524,4.8,4,22,32,47290,29
7555,2010,BMW,535 i,7999,4.6,5,17,26,41719,30
7556,2018,Nissan,Rogue SV,23932,4.7,4.8,25,32,12931,20
7557,2019,Buick,Encore Preferred,22500,4.7,4.9,25,30,23317,26
7558,2019,RAM,1500 Laramie,51500,4.7,4.5,19,24,32965,12
7559,2020,Lincoln,Corsair Reserve,43500,4.6,4.8,21,29,58989,10
7560,2019,Subaru,Forester Premium,30476,4.7,4.6,26,33,42747,37
7561,2020,Jeep,Grand Cherokee Laredo,37698,4.8,4.7,18,25,38576,19
7562,2021,Mercedes-Benz,C-Class C 300,45888,5,4.8,24,33,18010,19
7563,2020,Alfa,Romeo Stelvio Ti,39995,4.9,4.6,22,28,9346,36
7564,2019,BMW,740 i,49999,4.5,4.5,21,29,24039,30
7565,2019,Lexus,GX 460 Base,49998,4.7,2.4,15,18,18327,21
7566,2019,Mercedes-Benz,CLA 250 Base,29990,4.1,4.7,24,37,31118,26
7567,2018,BMW,530 i,34800,4.8,4.4,24,34,37843,23
7568,2021,Volkswagen,Atlas Cross Sport 3.6L V6 SEL R-Line,46332,4.5,4.5,18,23,68230,30
7569,2021,Volkswagen,Atlas Cross Sport 3.6L V6 SEL R-Line,46201,4.5,4.5,17,23,49232,32
7570,2015,Nissan,Pathfinder SL,17821,4.4,4.7,19,26,23655,33
7571,2011,Hyundai,Tucson GLS,10799,4.4,4.5,22,31,12763,14
7572,2020,Subaru,Outback Onyx Edition XT,38500,4.7,4.8,23,30,19996,28
7573,2018,Mazda,CX-5 Grand Touring,29000,4.8,3.8,25,31,28559,29
7574,2017,GMC,Yukon Denali,42900,4.7,4.7,15,21,57160,11
7575,2019,Chevrolet,Trax LT,25798,4.3,4.9,24,29,19647,31
7576,2020,GMC,Sierra 1500 Denali,62991,4.8,4.6,16,22,47702,35
7577,2018,Jeep,Grand Cherokee Trailhawk,42988,4.8,3.8,18,25,12648,40
7578,2012,Lexus,ES 350 Base,16741,4.8,4.5,19,28,42938,37
7579,2021,Jeep,Grand Cherokee Limited,45997,4.7,4.5,18,25,32643,18
